lat,lon,STATEFP,COUNTYFP,county_fips,state,BUYER_DEA_NO,pharmacy,address,pills,link,BUYER_STATE,BUYER_COUNTY
33.4468782,-86.7915652,1,73,1073,AL,BR5764382,RITE AID,708 MONTGOMERY HIGHWAY  VESTAVIA HILLS  AL 35216,806290,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5764382.csv,AL,JEFFERSON
33.437035,-86.789344,1,73,1073,AL,BR5156535,ALABAMA CVS PHARMACY,1100 MONTGOMERY HWY   VESTAVIA HILLS  AL 35216,620790,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156535.csv,AL,JEFFERSON
33.4286397,-86.7918224,1,73,1073,AL,FW0370510,WAL-MART PHARMACY 10-4580,1300 MONTGOMERY HIGHWAY  VESTAVIA HILLS  AL 35216,446200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0370510.csv,AL,JEFFERSON
33.4375455,-86.7897259,1,73,1073,AL,BV1471630,VESTAVIA HILLS APOTHECARY,1062 MONTGOMERY HWY  BIRMINGHAM  AL 35216,190630,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BV1471630.csv,AL,JEFFERSON
33.4530792,-86.7877796,1,73,1073,AL,FU1387249,U-SAVE PHARMACY # 55,200 MONTGOMERY HAWY  VESTAVIA HILLS  AL 35216,49620,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FU1387249.csv,AL,JEFFERSON
33.4606277,-86.968353,1,73,1073,AL,FW1093044,WAL-MART PHARMACY 10-4497,1007 RED FARMER DRIVE  HUEYTOWN  AL 35023,500040,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW1093044.csv,AL,JEFFERSON
30.7649432,-88.1278739,1,97,1097,AL,FW1260645,WALGREENS,4544 SAINT STEPHENS RD  PRICHARD  AL 36613,1423460,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW1260645.csv,AL,MOBILE
30.7666389,-88.1318729,1,97,1097,AL,BH2254883,RITE AID,4739 SAINT STEPHENS ROAD  PRICHARD  AL 36613,908520,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH2254883.csv,AL,MOBILE
33.6757853,-86.4057383,1,115,1115,AL,BO7782356,ODENVILLE DRUGS,140 COUNCIL DRIVE PO BOX 787  ODENVILLE  AL 35120,1700330,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BO7782356.csv,AL,SAINT CLAIR
33.6722464,-86.4120471,1,115,1115,AL,BF9609249,FRED'S PHARMACY # 2504,13254 U S   HWY 411  BRANCHVILLE  AL 35120,49900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF9609249.csv,AL,SAINT CLAIR
33.4366246,-86.6612264,1,117,1117,AL,BM8283373,BRIOVARX.,1100 LEE BRANCH  BIRMINGHAM  AL 35242,16290,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM8283373.csv,AL,SHELBY
33.4240462,-86.6694662,1,117,1117,AL,FP3166647,PHARMACY ONE NINETEEN,7191 CAHABA VALLEY ROAD  SUITE 104  BIRMINGHAM  AL 35242,9900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP3166647.csv,AL,SHELBY
33.3448638,-86.7704464,1,117,1117,AL,AN8668242,NEIL'S PHARMACY,1573 CAHABA VALLEY ROAD  PELHAM  AL 35124,880490,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AN8668242.csv,AL,SHELBY
33.3822821,-86.7392014,1,117,1117,AL,BW3575238,WINN-DIXIE,2653 VALLEYDALE RD  BIRMINGHAM  AL 35244,423260,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW3575238.csv,AL,JEFFERSON
33.2837849,-86.8237094,1,117,1117,AL,BF7823277,"FOOD WORLD PHARMACY, #53",BRUNO S SUPERMARKETS INC   518 PELHAM PLAZA  PELHAM  AL 35124,115830,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF7823277.csv,AL,SHELBY
31.4524045,-85.6377518,1,45,1045,AL,BC8485294,BUY-RITE DRUGS,591 SOUTH UNION STREET  OZARK  AL 36360,2083010,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC8485294.csv,AL,DALE
32.4315242,-87.056728,1,47,1047,AL,BM7156436,MED CENTER PHARMACY,101 SAMUEL O  MOSLEY DRIVE  SELMA  AL 36701,1403650,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM7156436.csv,AL,DALLAS
32.4305903,-87.0329895,1,47,1047,AL,BR5156509,ALABAMA CVS PHARMACY,520 HIGHLAND AVENUE  SELMA  AL 36703,754890,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156509.csv,AL,DALLAS
32.4319241,-87.0425379,1,47,1047,AL,BW2635639,WINN-DIXIE #520,1352 HIGHLAND AVE  SELMA  AL 36701,502930,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW2635639.csv,AL,DALLAS
32.4165464,-87.04486,1,47,1047,AL,AI0479673,INTERLINK DRUG COMPANY,618 MEDICAL CENTER PARKWAY SUITE B  SELMA  AL 36701,239730,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AI0479673.csv,AL,DALLAS
34.4983745,-85.8544181,1,49,1049,AL,BR3444938,RAINSVILLE DRUGS,503 MAIN ST WEST P O  BOX 1370  RAINSVILLE  AL 35986,1869110,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR3444938.csv,AL,DE KALB
34.5593156,-85.8017969,1,49,1049,AL,BS9881562,SYLVANIA PHARMACY,14 INDUSTRIAL LANE  SYLVANIA  AL 35988,513490,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS9881562.csv,AL,DE KALB
34.4877771,-85.8522367,1,49,1049,AL,BI6487486,I H S PHARMACY,504 MCCURDY AVENUE SOUTH  RAINSVILLE  AL 35986,324050,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BI6487486.csv,AL,DE KALB
34.484431,-85.8540786,1,49,1049,AL,BF8509614,FRED'S PHARMACY #2741,584 MCCURDY AVENUE SOUTH  RAINSVILLE  AL 35986,275900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF8509614.csv,AL,DE KALB
34.5593156,-85.8017969,1,49,1049,AL,FW2878710,WILCO DRUGS DBA SYLVANIA PHARMACY,PO BOX 152 14 INDUSTRIAL LANE  SYLVANIA  AL 35988,191790,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW2878710.csv,AL,DE KALB
34.495301,-85.849075,1,49,1049,AL,FH2730201,HAYMON DRUGS,128 WEST MAIN STREET  PO BOX 428  RAINSVILLE  AL 35986,367080,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FH2730201.csv,AL,DE KALB
33.4815162,-87.0706799,1,73,1073,AL,BR9382615,ROCK CREEK PHARMACY,6817 WARRIOR RIVER ROAD  BESSEMER  AL 35023,1702090,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR9382615.csv,AL,JEFFERSON
33.3762123,-86.9901116,1,73,1073,AL,AT3182108,HINKLE PHARMACY,1090 9TH AVENUE S W   BESSEMER  AL 35022,1336250,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AT3182108.csv,AL,JEFFERSON
33.391047,-86.975899,1,73,1073,AL,FH1167128,HOMETOWN PHARMACY SERVICES,519 WEST TOWN PLAZA  BESSEMER  AL 35020,1403020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FH1167128.csv,AL,JEFFERSON
33.3908237,-86.977992,1,73,1073,AL,BD5679963,FRED'S PHARMACY #1186,524 WEST TOWN PLAZA  BESSEMER  AL 35020,186000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BD5679963.csv,AL,JEFFERSON
33.4021329,-86.8082682,1,73,1073,AL,AG7111658,GREEN VALLEY DRUG CO INC,1915 HOOVER COURT  HOOVER  AL 35226,533860,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AG7111658.csv,AL,JEFFERSON
33.4035265,-86.8077303,1,73,1073,AL,FP1147265,PUBLIX ALABAMA,1584 MONTGOMERY HIGHWAY  HOOVER  AL 35216,272450,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP1147265.csv,AL,JEFFERSON
33.3909988,-86.807009,1,73,1073,AL,BU7527154,U-SAVE PHARMACY #20,1680 MONTGOMERY HWY  HOOVER  AL 35216,152900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BU7527154.csv,AL,JEFFERSON
30.684928,-88.226515,1,97,1097,AL,AK6658756,K MART PHARMACY #7640,312 SCHILLINGERS ROAD SUITE Z  MOBILE  AL 36608,882100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK6658756.csv,AL,MOBILE
30.5555957,-88.1739751,1,97,1097,AL,AB8629113,"BIG 'C' DISCOUNT DRUG, #2 OF A",THEODORE OAKS SHOP CTR 5808 B HIGHWAY 90 WEST  THEODORE  AL 36582,290000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AB8629113.csv,AL,MOBILE
31.5054144,-87.3160219,1,99,1099,AL,BV6006919,VILLAGE PHARMACY,55 MAYFIELD ST  MONROEVILLE  AL 36460,1397220,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BV6006919.csv,AL,MONROE
31.5060522,-87.3182936,1,99,1099,AL,BM4914784,MEDICINE SHOPPE,1465 A S ALABAMA AVENUE  MONROEVILLE  AL 36460,1300770,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM4914784.csv,AL,MONROE
31.4769653,-87.3355408,1,99,1099,AL,FW1241518,WAL-MART PHARMACY 10-1493,3371 SOUTH ALABAMA AVENUE  MONROEVILLE  AL 36460,659450,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW1241518.csv,AL,MONROE
31.5149774,-87.3175314,1,99,1099,AL,FF1400744,FRED'S PHARMACY # 2409,1318 S  HWY 21 BYPASS  MONROEVILLE  AL 36460,653500,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF1400744.csv,AL,MONROE
31.5120811,-87.31837,1,99,1099,AL,BF3136050,FOODWORLD PHARMACY #222,512 PIKE ST  MONROEVILLE  AL 36460,482330,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF3136050.csv,AL,MONROE
31.4769653,-87.3355408,1,99,1099,AL,BW5382647,WAL-MART PHARMACY 10-1493,3371 SOUTH ALABAMA AVENUE  MONROEVILLE  AL 36460,268900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5382647.csv,AL,MONROE
32.3529127,-86.3238109,1,101,1101,AL,BD9599361,D & K PHARMACY,860 WEST FAIRVIEW AVENUE  MONTGOMERY  AL 36106,21000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BD9599361.csv,AL,MONTGOMERY
33.3063536,-87.6029936,1,125,1125,AL,BW6338835,WINN-DIXIE PHARMACY,13620 HIGHWAY 43 NORTH  NORTHPORT  AL 35475,1485180,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW6338835.csv,AL,TUSCALOOSA
34.4441838,-85.9068917,1,49,1049,AL,FF0189503,FYFFE PHARMACY,44 BLACKWELL STREET P O  BOX 67  FYFFE  AL 35971,971110,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF0189503.csv,AL,DE KALB
34.444807,-85.9083905,1,49,1049,AL,BP6707826,PHARMACY PARTNERS,1248 MAIN STREET  FYFFE  AL 35971,577560,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP6707826.csv,AL,DE KALB
34.4441838,-85.9068917,1,49,1049,AL,AF7495888,FYFFE DRUGS,44 BLACKWELL STREET P O  BOX 67  FYFFE  AL 35971,183090,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AF7495888.csv,AL,DE KALB
32.6367182,-86.3192544,1,51,1051,AL,AL2049561,LAKE PHARMACY,95 LIGHTWOOD RD HWY 23  DEATSVILLE  AL 36022,941220,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AL2049561.csv,AL,ELMORE
33.7618624,-88.107857,1,75,1075,AL,AC0476449,DURHAM PHARMACY,44984 HWY 17 P O  BOX 509  VERNON  AL 35592,660270,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AC0476449.csv,AL,LAMAR
33.7534079,-88.1142655,1,75,1075,AL,FF0193196,FRED'S PHARMACY # 3176,9574 HWY 18  VERNON  AL 35592,439300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF0193196.csv,AL,LAMAR
34.7984459,-87.6736007,1,77,1077,AL,BW9817062,WALGREENS,109 EAST DOCTOR HICKS BLVD  FLORENCE  AL 35630,1018130,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW9817062.csv,AL,LAUDERDALE
34.8016632,-87.67726,1,77,1077,AL,BB7962221,BARNES HEALTH CARE,221 NORTH COURT STREET  FLORENCE  AL 35630,684490,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB7962221.csv,AL,LAUDERDALE
34.8235902,-87.6820166,1,77,1077,AL,AM2618520,NORTHWOOD PHARMACY,1702 NORTH WOOD AVENUE  FLORENCE  AL 35630,439780,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM2618520.csv,AL,LAUDERDALE
32.3582506,-86.2840562,1,101,1101,AL,BH2166141,RITE AID,1734 CARTER HILL ROAD  MONTGOMERY  AL 36106,770670,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH2166141.csv,AL,MONTGOMERY
32.350917,-86.28974,1,101,1101,AL,AR0479039,RICHARDSON'S PHARMACY,RICHARDSON JAMES P OWNERMRS 1069 WOODLEY ROAD  MONTGOMERY  AL 36106,157510,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AR0479039.csv,AL,MONTGOMERY
32.3276101,-86.2825494,1,101,1101,AL,BR5155329,ALABAMA CVS PHARMACY,4240 NARROW LANE ROAD  MONTGOMERY  AL 36111,1582250,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5155329.csv,AL,MONTGOMERY
32.4203542,-86.2700416,1,101,1101,AL,BW4298394,WINN-DIXIE #503,2055 COLISEUM BLVD  MONTGOMERY  AL 36110,692180,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW4298394.csv,AL,MONTGOMERY
32.3370045,-86.2599623,1,101,1101,AL,AA7996412,ADAMS DRUGS-SOUTH,3016 MCGEHEE ROAD  MONTGOMERY  AL 36111,1368240,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AA7996412.csv,AL,MONTGOMERY
32.3370221,-86.2605573,1,101,1101,AL,BK2368531,RITE AID,OLD TOWN SHOPPING CTR 3003 MCGEHEE RD  MONTGOMERY  AL 36111,135200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BK2368531.csv,AL,MONTGOMERY
32.3639011,-86.2717628,1,101,1101,AL,BH9458705,CONCEPT PHARMACEUTICALS,1460 ANN ST  MONTGOMERY  AL 36107,1089100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH9458705.csv,AL,MONTGOMERY
32.3554625,-86.2659323,1,101,1101,AL,BP9520669,PUBLIX ALABAMA,3026 ZELDA ROAD  MONTGOMERY  AL 36106,326100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP9520669.csv,AL,MONTGOMERY
32.3851579,-86.1848707,1,101,1101,AL,BW5383601,WAL-MART PHARMACY 10-0938,6495 ATLANTA HIGHWAY  MONTGOMERY  E   AL 36117,1072960,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383601.csv,AL,MONTGOMERY
32.3831209,-86.1738249,1,101,1101,AL,BH1867742,RITE AID,6995 ATLANTA HIGHWAY  MONTGOMERY  AL 36117,785660,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH1867742.csv,AL,MONTGOMERY
33.8250471,-87.0880024,1,127,1127,AL,AS9555852,GRIFFIN PHARMACY SIPSEY,3844 SIPSEY RD  PO BOX 560  SIPSEY  AL 35584,1509570,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AS9555852.csv,AL,WALKER
33.9397227,-87.2193736,1,127,1127,AL,AB7304607,BOWIE'S DISCOUNT PHARMACY,5100 CURRY HIGHWAY SUITE 150  JASPER  AL 35503,1235440,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AB7304607.csv,AL,WALKER
32.5516498,-86.1908032,1,51,1051,AL,AJ6381963,JOE'S PHARMACY,809 JACKSON TRACE RD PO BOX 766  WETUMPKA  AL 36092,510610,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AJ6381963.csv,AL,ELMORE
34.844697,-87.5802481,1,77,1077,AL,BF9335200,FRED'S PHARMACY # 1676,4150 FLORENCE BLVD   FLORENCE  AL 35634,828880,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF9335200.csv,AL,LAUDERDALE
34.8577035,-87.5517919,1,77,1077,AL,BF9603576,FOODLAND PHARMACY # 9917,1161 HIGHWAY 72  KILLEN  AL 35645,172930,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF9603576.csv,AL,LAUDERDALE
34.8577035,-87.5517919,1,77,1077,AL,FK1113517,KILLEN PHARMACY FOODLAND PHARMACY,1161 HIGHWAY 72  KILLEN  AL 35645,99000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FK1113517.csv,AL,LAUDERDALE
32.3255308,-86.2376032,1,101,1101,AL,BW4861731,WINN-DIXIE PHARMACY,4035 EASTERN BLVD  MONGTGOMERY  AL 36116,530175,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW4861731.csv,AL,MONTGOMERY
33.0915591,-86.8651428,1,117,1117,AL,BM1252511,MONTEVALLO DRUG COMPANY,3990 HWY 25  MONTEVALLO  AL 35115,2273870,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM1252511.csv,AL,SHELBY
33.1005165,-86.8630115,1,117,1117,AL,AS0479611,SMITHERMAN'S PHARMACY,703 MAIN STREET  MONTEVALLO  AL 35115,1250380,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AS0479611.csv,AL,SHELBY
33.1791507,-86.6147286,1,117,1117,AL,BR5156737,ALABAMA CVS PHARMACY,227 WEST COLLEGE ST  COLUMBIANA  AL 35051,1799830,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156737.csv,AL,SHELBY
33.1779292,-86.6068893,1,117,1117,AL,AD0482810,DAVIS DRUG COMPANY INC,111 112 SOUTH MAIN STREET  POST OFFICE BOX 1065  COLUMBIANA  AL 35051,3668360,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AD0482810.csv,AL,SHELBY
34.0175196,-86.0154658,1,55,1055,AL,AP1488015,PHYSICIANS APOTHECARY,1011 FORREST AVENUE  GADSDEN  AL 35901,5847430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AP1488015.csv,AL,ETOWAH
34.0104419,-85.9915044,1,55,1055,AL,BW8554669,WALGREENS,107 E  MEIGHAN BLVD  GADSDEN  AL 35903,2391330,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW8554669.csv,AL,ETOWAH
34.0033029,-85.969806,1,55,1055,AL,BR5157121,ALABAMA CVS PHARMACY,806 HOKE ST   GADSDEN  AL 35903,2107020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5157121.csv,AL,ETOWAH
34.0126461,-85.9871176,1,55,1055,AL,BW5382750,WAL-MART PHARMACY 10-0301,340 EAST MEIGHAN BLVD  GADSDEN  AL 35903,1746020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5382750.csv,AL,ETOWAH
34.007228,-85.996118,1,55,1055,AL,AK5302877,K-MART CORPORATION,201 GEORGE WALLACE DRIVE  GADSDEN  AL 35903,883470,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK5302877.csv,AL,ETOWAH
34.8580698,-87.5414225,1,77,1077,AL,AK0476463,KILLEN CORNER DRUG STORE,PO BOX 57 1621 HWY 72  KILLEN  AL 35645,1128520,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK0476463.csv,AL,LAUDERDALE
34.8437198,-87.2947922,1,77,1077,AL,BR2913108,ROGERSVILLE DISCOUNT DRUGS,16135 HWY 72  P O  BOX 596  ROGERSVILLE  AL 35652,3102160,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR2913108.csv,AL,LAUDERDALE
34.5611653,-87.0183426,1,103,1103,AL,BT0659435,THE MEDICINE SHOPPE,2006 DANVILLE ROAD  SW SUITE C  DECATUR  AL 35601,2921330,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT0659435.csv,AL,MORGAN
33.236697,-87.549938,1,125,1125,AL,BH0738267,RITE AID,"1825 MCFARLAND BLVD N., TUSCALOOSA, AL 35405",14400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH0738267.csv,AL,TUSCALOOSA
33.0173587,-87.5996978,1,125,1125,AL,AH7464186,HARLAND DRUGS,16061 HIGHWAY 69 SOUTH P O  BOX 551  MOUNDVILLE  AL 35474,1488290,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH7464186.csv,AL,HALE
33.1969384,-87.4775213,1,125,1125,AL,FW0884660,WALGREENS,4400 UNIVERSITY BLVD E  TUSCALOOSA  AL 35404,976650,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0884660.csv,AL,TUSCALOOSA
33.1969775,-87.4763384,1,125,1125,AL,BF6722183,"FOOD WORLD PHARMACY, # 27",BRUNO S SUPERMARKETS INC 4440 UNIVERSITY BLVD  TUSCALOOSA  AL 35404,151100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF6722183.csv,AL,TUSCALOOSA
33.1860822,-87.5775349,1,125,1125,AL,BJ4926979,JIM MYERS DRUG WEST,2731 MARTIN L  KING BLVD  TUSCALOOSA  AL 35401,234960,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BJ4926979.csv,AL,TUSCALOOSA
33.1632478,-87.5456118,1,125,1125,AL,AK6213716,K MART PHARMACY #3194,635 SKYLAND BLVD  TUSCALOOSA  AL 35401,504970,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK6213716.csv,AL,TUSCALOOSA
33.973292,-86.058267,1,55,1055,AL,AK9704152,K MART PHARMACY #7362,800 WEST GRAND AVENUE  RAINBOW CITY  AL 35901,321430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK9704152.csv,AL,ETOWAH
34.667777,-87.3119607,1,79,1079,AL,BC5585293,COURTLAND DISCOUNT PHARM,369 HAMILTON STREET  COURTLAND  AL 35618,1130550,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC5585293.csv,AL,LAWRENCE
34.6813813,-87.4033626,1,79,1079,AL,BB6877596,BRACKIN DRUGS,2721 ALABAMA HIGHWAY 20 P O  BOX 910  TOWN CREEK  AL 35672,1117040,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB6877596.csv,AL,LAWRENCE
34.470552,-87.058337,1,103,1103,AL,BP6696580,P W PHARMACY OF NEEL,239 NEEL SCHOOL ROAD  DANVILLE  AL 35619,1300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP6696580.csv,AL,MORGAN
34.4462633,-86.9355912,1,103,1103,AL,AG8945048,GILCHRIST PHARMACY INC,404 SPARKMAN ST NW  HARTSELLE  AL 35640,1966960,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AG8945048.csv,AL,MORGAN
33.8854743,-87.520205,1,127,1127,AL,AV2583208,VICKERS DISCOUNT PHARMACY,31040 NE 1ST AVE SUITE 5 P O  BOX 600  CARBON HILL  AL 35549,576810,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AV2583208.csv,AL,WALKER
33.888955,-87.530052,1,127,1127,AL,AK0481503,KENNETH GUIN DRUG COMPANY,31946 NW 1ST AVE  CARBON HILL  AL 35549,1152970,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK0481503.csv,AL,WALKER
33.888849,-87.529736,1,127,1127,AL,AS0464026,STRICKLAND DRUG COMPANY,31930 NW 1ST AVENUE  P O  BOX 430  CARBON HILL  AL 35549,781600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AS0464026.csv,AL,WALKER
34.2001744,-87.1758366,1,133,1133,AL,BH6046040,ADDISON,30910 HWY 278 AL HWY 278  ADDISON  AL 35540,1391270,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH6046040.csv,AL,WINSTON
33.7408064,-87.2684145,1,127,1127,AL,BS7051143,SON'S DISCOUNT PHARMACY,49 NEW OAKMAN HWY   PARRISH  AL 35580,974400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS7051143.csv,AL,WALKER
33.7406079,-87.2683294,1,127,1127,AL,BG9528045,"GROSS DRUG CO.,INC",6456 ALABAMA HYW 269 P O  BOX 205  PARRISH  AL 35580,937390,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BG9528045.csv,AL,WALKER
33.7471336,-87.2701147,1,127,1127,AL,AW6630900,WAYNE GROSS PHARMACY,P O  BOX 205 6455 HWY 269  PARRISH  AL 35580,47000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AW6630900.csv,AL,WALKER
